ID,NAME,LAT,LNG,DESCRIPTION,IMAGE,USER
2110,Place2110,-23.17909,70.47155,Description2110,5,91
2111,Place2111,62.98602,111.02629,Description2111,7,91
2112,Place2112,-6.26772,-3.68962,Description2112,7,91
2113,Place2113,-11.03768,81.58964,Description2113,,91
2114,Place2114,-7.58749,18.68874,Description2114,5,91
2115,Place2115,40.6355,9.58915,Description2115,2,91
2116,Place2116,14.47536,17.93633,Description2116,7,91
2117,Place2117,-18.48121,40.72502,Description2117,,91
2118,Place2118,-20.94959,56.6985,Description2118,,91
2119,Place2119,-51.00746,-19.08536,Description2119,7,91
2120,Place2120,60.95183,133.52932,Description2120,6,91
2121,Place2121,27.14199,83.661,Description2121,2,91
2122,Place2122,47.78016,-67.61284,Description2122,8,91
2123,Place2123,-35.49894,163.74003,Description2123,7,91
2124,Place2124,-5.6899,37.5453,Description2124,7,91
2125,Place2125,51.27297,-160.50892,Description2125,2,91
2126,Place2126,-61.49527,85.59446,Description2126,3,91
2127,Place2127,-61.21954,36.56405,Description2127,2,91
2128,Place2128,-1.85646,-66.19027,Description2128,8,91
2129,Place2129,-20.50771,-13.55109,Description2129,6,91
2130,Place2130,-2.40604,60.82901,Description2130,3,91
2131,Place2131,-18.91804,71.68013,Description2131,3,91
2132,Place2132,-49.42586,-115.04261,Description2132,5,91
2133,Place2133,-33.82878,86.39969,Description2133,8,91
2134,Place2134,22.74497,-29.95067,Description2134,8,91
2135,Place2135,-63.84154,-129.95463,Description2135,,91
2136,Place2136,-10.0591,144.32295,Description2136,2,91
2137,Place2137,-63.33558,-126.88588,Description2137,5,91
2138,Place2138,-5.36283,-112.48502,Description2138,8,91
2139,Place2139,27.46451,2.29686,Description2139,6,91
2140,Place2140,30.3588,-109.26604,Description2140,2,91
2141,Place2141,46.9817,162.36489,Description2141,6,91
2142,Place2142,-17.16166,51.7099,Description2142,6,91
2143,Place2143,-21.32488,-25.11804,Description2143,,91
2144,Place2144,40.5525,173.02913,Description2144,,91
2145,Place2145,-17.82887,-121.10646,Description2145,,91
2146,Place2146,21.11867,-130.30152,Description2146,3,91
2147,Place2147,7.17829,-162.88866,Description2147,7,91
2148,Place2148,27.86677,122.46904,Description2148,6,92
2149,Place2149,29.80329,-171.21222,Description2149,8,92
2150,Place2150,57.52494,152.83789,Description2150,5,92
2151,Place2151,-4.13035,105.66154,Description2151,3,92
2152,Place2152,7.16014,110.56838,Description2152,7,92
2153,Place2153,44.66614,-96.15731,Description2153,8,93
2154,Place2154,38.29685,107.2088,Description2154,,93
2155,Place2155,5.12456,156.82206,Description2155,2,93
2156,Place2156,58.71476,-82.3443,Description2156,6,93
2157,Place2157,-17.30027,-108.25293,Description2157,6,93
2158,Place2158,34.16483,-79.68117,Description2158,,93
2159,Place2159,19.39858,71.35971,Description2159,8,93
2160,Place2160,-42.64831,-154.47251,Description2160,6,93
2161,Place2161,13.78938,37.96223,Description2161,7,93
2162,Place2162,63.94312,-16.33728,Description2162,5,93
2163,Place2163,-58.46168,176.65144,Description2163,7,93
2164,Place2164,-35.8538,175.88139,Description2164,,93
2165,Place2165,-40.42151,146.87652,Description2165,10,93
2166,Place2166,-83.90898,-52.85054,Description2166,5,93
2167,Place2167,24.30659,-140.58671,Description2167,6,93
2168,Place2168,70.60172,-119.34712,Description2168,10,93
2169,Place2169,-40.40245,-91.94198,Description2169,2,93
2170,Place2170,35.76222,-7.01629,Description2170,7,93
2171,Place2171,87.75052,-42.44638,Description2171,2,93
2172,Place2172,15.7202,-48.95638,Description2172,,93
2173,Place2173,40.63057,10.73103,Description2173,7,93
2174,Place2174,47.71167,157.34004,Description2174,3,94
2175,Place2175,52.20193,-63.40277,Description2175,6,94
2176,Place2176,-60.67252,-58.65778,Description2176,6,94
2177,Place2177,-43.7463,51.20745,Description2177,8,94
2178,Place2178,-68.29905,-61.41395,Description2178,2,94
2179,Place2179,-25.58838,72.45585,Description2179,,94
2180,Place2180,14.89548,51.72568,Description2180,5,94
2181,Place2181,27.28182,112.25866,Description2181,2,94
2182,Place2182,31.13609,-31.82406,Description2182,3,94
2183,Place2183,40.77349,163.50252,Description2183,2,94
2184,Place2184,-21.52701,-20.01983,Description2184,3,94
2185,Place2185,7.28044,-29.139,Description2185,3,94
2186,Place2186,-33.91784,-24.58261,Description2186,10,94
2187,Place2187,63.91007,103.68376,Description2187,7,94
2188,Place2188,-32.37006,-170.65991,Description2188,2,94
2189,Place2189,-61.91552,-69.16802,Description2189,7,94
2190,Place2190,-41.98343,-177.99623,Description2190,8,94
2191,Place2191,-33.45286,49.59207,Description2191,5,94
2192,Place2192,19.07812,-5.32081,Description2192,7,94
2193,Place2193,-57.21505,154.38269,Description2193,6,94
2194,Place2194,-39.91755,108.37933,Description2194,6,94
2195,Place2195,11.13998,-155.36147,Description2195,5,94
2196,Place2196,35.17265,-53.51203,Description2196,3,94
2197,Place2197,-68.57322,-146.79021,Description2197,6,94
2198,Place2198,21.90859,142.51472,Description2198,7,94
2199,Place2199,-14.52884,-148.71759,Description2199,6,94
2200,Place2200,-29.49633,-61.58768,Description2200,5,94
2201,Place2201,-0.01144,-107.30752,Description2201,5,94
2202,Place2202,38.23682,-136.91401,Description2202,,94
2203,Place2203,-12.12263,-176.1647,Description2203,10,94
2204,Place2204,32.8943,83.76668,Description2204,3,94
2205,Place2205,-75.42733,-13.32332,Description2205,2,94
2206,Place2206,-16.10038,-9.72557,Description2206,2,94
2207,Place2207,25.95474,-132.72428,Description2207,,94
2208,Place2208,63.17851,-169.1284,Description2208,8,94
2209,Place2209,-55.61365,-129.3503,Description2209,6,94
2210,Place2210,-16.00494,-112.23075,Description2210,,94
2211,Place2211,58.85842,-43.80145,Description2211,8,94
2212,Place2212,-31.61165,-51.80797,Description2212,2,94
2213,Place2213,13.29789,-154.3751,Description2213,10,94
2214,Place2214,-63.00419,-76.06449,Description2214,10,94
2215,Place2215,-23.83957,92.78366,Description2215,10,94
2216,Place2216,-22.43737,20.65047,Description2216,10,94
2217,Place2217,68.92304,-172.84816,Description2217,3,94
2218,Place2218,-30.70592,-81.43508,Description2218,2,94
2219,Place2219,26.11661,40.14407,Description2219,10,94
2220,Place2220,30.60171,58.47295,Description2220,2,94
2221,Place2221,19.31354,-28.15232,Description2221,6,95
2222,Place2222,-12.17916,-151.26192,Description2222,8,95
2223,Place2223,23.288,-173.51678,Description2223,3,95
2224,Place2224,51.40067,56.50179,Description2224,8,95
2225,Place2225,-54.9988,19.26657,Description2225,6,95
2226,Place2226,-31.55147,140.4067,Description2226,,96
2227,Place2227,69.16512,121.30502,Description2227,7,96
2228,Place2228,7.02231,127.77488,Description2228,10,96
2229,Place2229,21.47851,-115.34658,Description2229,,96
2230,Place2230,55.90334,-105.53273,Description2230,5,96
2231,Place2231,36.4703,28.82847,Description2231,7,96
2232,Place2232,-22.46046,141.2954,Description2232,2,96
2233,Place2233,60.04871,163.6214,Description2233,6,96
2234,Place2234,-59.86538,-91.77932,Description2234,10,96
2235,Place2235,46.73236,4.62722,Description2235,10,96
2236,Place2236,-5.18421,-33.29307,Description2236,3,96
2237,Place2237,-22.15912,168.68003,Description2237,6,96
2238,Place2238,11.17308,-137.94105,Description2238,8,96
2239,Place2239,13.80796,28.77475,Description2239,,96
2240,Place2240,66.56453,-34.8267,Description2240,3,96
2241,Place2241,27.75387,-51.61515,Description2241,,96
2242,Place2242,-31.57048,-119.71254,Description2242,2,96
2243,Place2243,-45.02366,-121.28476,Description2243,8,96
2244,Place2244,16.77554,-133.50629,Description2244,6,96
2245,Place2245,7.81301,21.68723,Description2245,,96
2246,Place2246,-42.29206,70.8796,Description2246,,96
2247,Place2247,-5.33913,25.20069,Description2247,2,96
2248,Place2248,40.2044,141.21409,Description2248,10,96
2249,Place2249,3.24353,-179.18871,Description2249,6,96
2250,Place2250,-25.4086,58.12167,Description2250,8,96
2251,Place2251,33.14858,-84.44617,Description2251,7,97
2252,Place2252,-61.89782,141.4568,Description2252,10,97
2253,Place2253,-30.49858,-42.21363,Description2253,7,97
2254,Place2254,-0.06483,-126.41603,Description2254,10,97
2255,Place2255,48.18385,-138.00353,Description2255,8,97
2256,Place2256,69.25305,134.30317,Description2256,7,97
2257,Place2257,48.68192,-82.66451,Description2257,10,97
2258,Place2258,-10.89706,-137.62536,Description2258,2,97
2259,Place2259,-8.02802,157.25204,Description2259,7,97
2260,Place2260,37.40475,101.461,Description2260,,97
2261,Place2261,54.60229,-9.37435,Description2261,8,97
2262,Place2262,33.06046,-88.00356,Description2262,10,97
2263,Place2263,14.04374,150.3857,Description2263,3,97
2264,Place2264,8.23053,-56.5789,Description2264,7,97
2265,Place2265,-11.03857,111.67248,Description2265,2,97
2266,Place2266,45.2153,-81.82427,Description2266,,97
2267,Place2267,-47.9497,141.53053,Description2267,10,97
2268,Place2268,38.95074,103.13579,Description2268,2,97
2269,Place2269,39.95989,94.7079,Description2269,7,97
2270,Place2270,-11.09294,-61.60145,Description2270,10,97
2271,Place2271,9.42111,59.04285,Description2271,7,97
2272,Place2272,-12.20303,-13.5209,Description2272,8,97
2273,Place2273,-12.13324,76.78894,Description2273,,97
2274,Place2274,71.81988,-52.84258,Description2274,7,97
2275,Place2275,5.65411,27.28349,Description2275,5,97
2276,Place2276,-30.22601,-150.78262,Description2276,2,97
2277,Place2277,-52.78062,-14.01918,Description2277,,97
2278,Place2278,34.51322,17.53287,Description2278,7,97
2279,Place2279,25.79597,67.27792,Description2279,,98
2280,Place2280,-5.96594,16.94926,Description2280,3,98
2281,Place2281,24.07226,-75.40754,Description2281,3,98
2282,Place2282,33.04265,-112.48598,Description2282,10,98
2283,Place2283,6.65505,136.77694,Description2283,2,98
2284,Place2284,-56.40518,-107.86588,Description2284,2,98
2285,Place2285,-75.81998,88.49201,Description2285,3,98
2286,Place2286,22.11891,7.15072,Description2286,5,98
2287,Place2287,-31.32876,-57.92677,Description2287,5,98
2288,Place2288,-67.96013,-155.27148,Description2288,3,98
2289,Place2289,-2.48732,39.15,Description2289,10,98
2290,Place2290,33.94286,-117.15966,Description2290,2,98
2291,Place2291,-39.78397,38.38201,Description2291,3,98
2292,Place2292,-81.483,-120.95091,Description2292,6,98
2293,Place2293,43.50617,-7.08903,Description2293,2,98
2294,Place2294,-23.72678,-121.57428,Description2294,,98
2295,Place2295,11.22438,-95.57027,Description2295,10,98
2296,Place2296,-4.8494,107.64128,Description2296,10,98
2297,Place2297,16.13298,81.85377,Description2297,10,98
2298,Place2298,39.3594,169.62143,Description2298,,98
2299,Place2299,-16.19522,-76.17874,Description2299,10,98
2300,Place2300,-18.74591,-109.33322,Description2300,10,98
2301,Place2301,6.52214,64.86484,Description2301,,98
2302,Place2302,-20.74438,164.99175,Description2302,8,98
2303,Place2303,-20.47453,-1.50891,Description2303,3,98
2304,Place2304,-70.3483,74.83064,Description2304,7,98
2305,Place2305,24.55811,-140.05227,Description2305,3,98
2306,Place2306,-7.702,-24.07266,Description2306,3,98
2307,Place2307,4.37466,135.81558,Description2307,2,98
2308,Place2308,-2.5277,-118.60676,Description2308,10,98
2309,Place2309,-13.32643,-176.97896,Description2309,7,98
2310,Place2310,-0.05993,52.80079,Description2310,,98
2311,Place2311,-21.8172,99.95583,Description2311,2,98
2312,Place2312,-57.91955,-15.45321,Description2312,,98
2313,Place2313,13.96567,-104.54732,Description2313,5,98
2314,Place2314,30.83039,21.75191,Description2314,,98
2315,Place2315,16.13164,157.29691,Description2315,7,98
2316,Place2316,27.2265,-176.93947,Description2316,7,98
2317,Place2317,-14.11247,-168.66138,Description2317,2,98
2318,Place2318,-6.50032,-133.84599,Description2318,2,98
2319,Place2319,62.29931,2.29242,Description2319,10,98
2320,Place2320,7.00164,-47.16842,Description2320,10,98
2321,Place2321,-20.02173,-77.10691,Description2321,,98
2322,Place2322,-10.08859,22.91426,Description2322,10,98
2323,Place2323,81.05876,27.93159,Description2323,7,98
2324,Place2324,-8.71437,61.04564,Description2324,6,98
2325,Place2325,-0.63414,-100.57666,Description2325,5,99
2326,Place2326,25.96001,163.64756,Description2326,10,99
2327,Place2327,2.38042,-90.32203,Description2327,5,99
2328,Place2328,46.05568,-14.34445,Description2328,6,99
2329,Place2329,-60.53508,-176.08645,Description2329,10,99
2330,Place2330,0.28517,-160.71851,Description2330,10,99
2331,Place2331,14.96692,28.54013,Description2331,10,99
2332,Place2332,-1.23164,-119.41329,Description2332,10,99
2333,Place2333,16.42061,69.79854,Description2333,3,99
2334,Place2334,-46.45032,117.40803,Description2334,7,99
2335,Place2335,-71.50861,-76.05414,Description2335,5,99
2336,Place2336,-62.51427,18.35062,Description2336,7,99
2337,Place2337,-4.77379,-111.65503,Description2337,6,99
2338,Place2338,-50.44971,65.05282,Description2338,3,99
2339,Place2339,67.09974,-26.24826,Description2339,,99
2340,Place2340,-62.13394,16.11678,Description2340,2,100
2341,Place2341,17.55652,36.29663,Description2341,7,100
2342,Place2342,3.09285,-25.36774,Description2342,8,100
2343,Place2343,-16.55009,-151.30776,Description2343,,100
2344,Place2344,-64.56683,-158.61325,Description2344,6,100
2345,Place2345,17.1607,-127.07451,Description2345,10,100
2346,Place2346,-39.96011,110.00473,Description2346,5,100
2347,Place2347,-23.44663,84.93423,Description2347,7,100
2348,Place2348,0.72507,-45.59605,Description2348,6,100
2349,Place2349,-16.97739,-62.13348,Description2349,2,100
2350,Place2350,58.70144,170.36127,Description2350,8,100
2351,Place2351,-0.15946,-78.60593,Description2351,5,100
2352,Place2352,-65.4904,-57.17402,Description2352,7,100
2353,Place2353,-40.14497,-26.21674,Description2353,10,100
2354,Place2354,29.43814,-102.65396,Description2354,6,100
2355,Place2355,-9.89116,177.70596,Description2355,5,100
2356,Place2356,81.1526,-169.81708,Description2356,3,100
2357,Place2357,-6.14265,100.03603,Description2357,,100
2358,Place2358,-26.22028,93.28314,Description2358,6,100
2359,Place2359,-29.69585,-41.41834,Description2359,6,100
2360,Place2360,-2.87222,163.51369,Description2360,7,100
2361,Place2361,0.37241,-35.89709,Description2361,3,100
2362,Place2362,27.0569,-122.87886,Description2362,3,100
2363,Place2363,-55.56255,96.22221,Description2363,5,100
2364,Place2364,-0.02053,-132.90558,Description2364,7,100
2365,Place2365,-1.56282,-100.60989,Description2365,3,100
2366,Place2366,-51.57414,72.3351,Description2366,3,100
2367,Place2367,-5.58743,121.10963,Description2367,2,100
2368,Place2368,37.34373,-38.65749,Description2368,,100
2369,Place2369,11.0566,109.30437,Description2369,3,100
2370,Place2370,-60.10185,31.74566,Description2370,7,100
2371,Place2371,30.71673,43.55156,Description2371,2,100
2372,Place2372,28.13065,-4.03405,Description2372,10,100
2373,Place2373,-0.77117,-21.52677,Description2373,,100
2374,Place2374,-76.34295,-149.5117,Description2374,2,100
2375,Place2375,62.15791,-125.24509,Description2375,7,100
2376,Place2376,-25.30036,-41.13944,Description2376,,100
2377,Place2377,53.54871,-41.81648,Description2377,,100
2378,Place2378,83.9717,93.77212,Description2378,,100
2379,Place2379,-21.64417,42.02537,Description2379,10,100
2380,Place2380,29.3155,-115.81957,Description2380,5,100
2381,Place2381,65.55971,-52.15181,Description2381,10,100
2382,Place2382,-70.48617,11.75912,Description2382,10,100
2383,Place2383,-2.26648,-172.70268,Description2383,10,100
2384,Place2384,62.04574,166.01234,Description2384,6,100
2385,Place2385,32.62532,-135.45087,Description2385,6,100
